id,key,value,type 
280056431,height,10.0,regular
280056431,building,yes,regular
280056431,street,Engert Avenue,addr
280056431,bin,3067978,nycdoitt
280056431,postcode,11222,addr
280056431,housenumber,168,addr
280056833,height,13.1,regular
280056833,building,yes,regular
280056833,bin,3400132,nycdoitt
280071773,height,11.8,regular
280071773,building,yes,regular
280071773,street,Jewel Street,addr
280071773,bin,3066324,nycdoitt
280071773,postcode,11222,addr
280071773,housenumber,37,addr
280071817,height,12.0,regular
280071817,building,yes,regular
280071817,street,Jewel Street,addr
280071817,bin,3066311,nycdoitt
280071817,postcode,11222,addr
280071817,housenumber,67,addr
280071947,height,14.4,regular
280071947,building,yes,regular
280071947,bin,3066477,nycdoitt
280077782,height,9.5,regular
280077782,building,yes,regular
280077782,street,Graham Avenue,addr
280077782,bin,3067586,nycdoitt
280077782,postcode,11222,addr
280077782,housenumber,544,addr
280077873,height,5.1,regular
280077873,building,yes,regular
280077873,bin,3000000,nycdoitt
280081230,height,11.5,regular
280081230,building,yes,regular
280081230,street,Eckford Street,addr
280081230,bin,3066777,nycdoitt
280081230,postcode,11222,addr
280081230,housenumber,133,addr
280088906,height,13.3,regular
280088906,building,yes,regular
280088906,street,Russell Street,addr
280088906,bin,3067059,nycdoitt
280088906,postcode,11222,addr
280088906,housenumber,111,addr
280089025,height,13.7,regular
280089025,building,yes,regular
280089025,street,Kingsland Avenue,addr
280089025,bin,3067139,nycdoitt
280089025,postcode,11222,addr
280089025,housenumber,217,addr
280089115,height,14.3,regular
280089115,building,yes,regular
280089115,street,Nassau Avenue,addr
280089115,bin,3066614,nycdoitt
280089115,postcode,11222,addr
280089115,housenumber,249,addr
280096326,height,9.4,regular
280096326,building,yes,regular
280096326,bin,3067008,nycdoitt
280096338,height,3.6,regular
280096338,building,yes,regular
280096338,bin,3379846,nycdoitt
280100487,height,12.4,regular
280100487,building,yes,regular
280100487,street,Newel Street,addr
280100487,bin,3065755,nycdoitt
280100487,postcode,11222,addr
280100487,housenumber,161,addr
280100918,height,8.2,regular
280100918,building,yes,regular
280100918,bin,3065837,nycdoitt
280122318,height,4.9,regular
280122318,building,yes,regular
280122318,street,North 10th Street,addr
280122318,bin,3000000,nycdoitt
280122318,postcode,11249,addr
280122318,housenumber,53,addr
280122329,height,4.2,regular
280122329,building,yes,regular
280122329,street,North 9th Street,addr
280122329,bin,3061649,nycdoitt
280122329,postcode,11249,addr
280122329,housenumber,55,addr
280122340,height,16.8,regular
280122340,building,yes,regular
280122340,street,North 8th Street,addr
280122340,bin,3061736,nycdoitt
280122340,postcode,11249,addr
280122340,housenumber,65,addr
280123456,height,12.5,regular
280123456,building,yes,regular
280123456,street,Guernsey Street,addr
280123456,bin,3065559,nycdoitt
280123456,postcode,11222,addr
280123456,housenumber,126,addr
280123567,height,11.1,regular
280123567,building,yes,regular
280123567,street,Guernsey Street,addr
280123567,bin,3065289,nycdoitt
280123567,postcode,11222,addr
280123567,housenumber,189,addr
280128512,height,10.1,regular
280128512,building,yes,regular
280128512,bin,3337697,nycdoitt
280132254,height,10.9,regular
280132254,building,yes,regular
280132254,street,Noble Street,addr
280132254,bin,3064965,nycdoitt
280132254,postcode,11222,addr
280132254,housenumber,126,addr
280132483,height,10.6,regular
280132483,building,yes,regular
280132483,street,Franklin Street,addr
280132483,bin,3065026,nycdoitt
280132483,postcode,11222,addr
280132483,housenumber,57,addr
280132726,height,8.6,regular
280132726,building,yes,regular
280132726,bin,3065077,nycdoitt
280136621,height,14.6,regular
280136621,building,yes,regular
280136621,street,India Street,addr
280136621,bin,3064352,nycdoitt
280136621,postcode,11222,addr
280136621,housenumber,151,addr
280136820,height,11.9,regular
280136820,building,yes,regular
280136820,street,Java Street,addr
280136820,bin,3064624,nycdoitt
280136820,postcode,11222,addr
280136820,housenumber,200,addr
280136822,height,11.6,regular
280136822,building,yes,regular
280136822,street,Java Street,addr
280136822,bin,3064493,nycdoitt
280136822,postcode,11222,addr
280136822,housenumber,201,addr
280136827,height,11.5,regular
280136827,building,yes,regular
280136827,street,Huron Street,addr
280136827,bin,3064200,nycdoitt
280136827,postcode,11222,addr
280136827,housenumber,203,addr
280143240,height,10.7,regular
280143240,building,yes,regular
280143240,street,Dupont Street,addr
280143240,bin,3321404,nycdoitt
280143240,postcode,11222,addr
280143240,housenumber,136,addr
280150378,height,8.4,regular
280150378,building,yes,regular
280150378,street,46th Street,addr
280150378,bin,4432251,nycdoitt
280150378,postcode,11378,addr
280150378,housenumber,54-72,addr
280150514,height,8.6,regular
280150514,building,yes,regular
280150514,bin,4551909,nycdoitt
280154408,height,7.6,regular
280154408,building,yes,regular
280154408,street,Metropolitan Avenue,addr
280154408,bin,4084573,nycdoitt
280154408,postcode,11385,addr
280154408,housenumber,61-16,addr
280154696,height,7.5,regular
280154696,building,yes,regular
280154696,street,61st Street,addr
280154696,bin,4084634,nycdoitt
280154696,postcode,11385,addr
280154696,housenumber,63-38,addr
280154823,height,3.4,regular
280154823,building,yes,regular
280154823,bin,4477672,nycdoitt
280158202,height,6.9,regular
280158202,building,yes,regular
280158202,street,59th Place,addr
280158202,bin,4059579,nycdoitt
280158202,postcode,11378,addr
280158202,housenumber,59-84,addr
280158329,height,7.1,regular
280158329,building,yes,regular
280158329,street,59th Drive,addr
280158329,bin,4060920,nycdoitt
280158329,postcode,11378,addr
280158329,housenumber,60-59,addr
280158340,height,7.2,regular
280158340,building,yes,regular
280158340,street,60th Drive,addr
280158340,bin,4061073,nycdoitt
280158340,postcode,11378,addr
280158340,housenumber,60-66,addr
280159665,height,6.0,regular
280159665,building,yes,regular
280159665,street,64th Street,addr
280159665,bin,4061882,nycdoitt
280159665,postcode,11379,addr
280159665,housenumber,61-26,addr
280159752,height,8.7,regular
280159752,building,yes,regular
280159752,street,Eliot Avenue,addr
280159752,bin,4061780,nycdoitt
280159752,postcode,11378,addr
280159752,housenumber,62-09,addr
280161013,height,7.5,regular
280161013,building,yes,regular
280161013,street,60th Avenue,addr
280161013,bin,4432709,nycdoitt
280161013,postcode,11378,addr
280161013,housenumber,60-83,addr
280161049,height,7.5,regular
280161049,building,yes,regular
280161049,street,60th Avenue,addr
280161049,bin,4432771,nycdoitt
280161049,postcode,11378,addr
280161049,housenumber,61-06,addr
280161052,height,7.3,regular
280161052,building,yes,regular
280161052,street,60th Avenue,addr
280161052,bin,4432721,nycdoitt
280161052,postcode,11378,addr
280161052,housenumber,61-07,addr
280161268,height,4.7,regular
280161268,building,yes,regular
280161268,bin,4474416,nycdoitt
280161446,height,2.5,regular
280161446,building,yes,regular
280161446,bin,4433569,nycdoitt
280167050,height,5.0,regular
280167050,building,yes,regular
280167050,street,58th Drive,addr
280167050,bin,4059937,nycdoitt
280167050,postcode,11378,addr
280167050,housenumber,58-15,addr
280167087,height,7.7,regular
280167087,building,yes,regular
280167087,street,60th Lane,addr
280167087,bin,4060851,nycdoitt
280167087,postcode,11378,addr
280167087,housenumber,58-26,addr
280167146,height,3.7,regular
280167146,building,yes,regular
280167146,street,58th Avenue,addr
280167146,bin,4059838,nycdoitt
280167146,postcode,11378,addr
280167146,housenumber,58-60,addr
280167250,height,8.6,regular
280167250,building,yes,regular
280167250,street,Flushing Avenue,addr
280167250,bin,4534456,nycdoitt
280167250,postcode,11378,addr
280167250,housenumber,59-16,addr
280167348,height,8.0,regular
280167348,building,yes,regular
280167348,street,57th Road,addr
280167348,bin,4060086,nycdoitt
280167348,postcode,11378,addr
280167348,housenumber,59-40,addr
280167475,height,7.5,regular
280167475,building,yes,regular
280167475,street,59th Avenue,addr
280167475,bin,4432444,nycdoitt
280167475,postcode,11378,addr
280167475,housenumber,60-15,addr
280167590,height,6.6,regular
280167590,building,yes,regular
280167590,street,Flushing Avenue,addr
280167590,bin,4432431,nycdoitt
280167590,postcode,11378,addr
280167590,housenumber,60-52,addr
280167618,height,3.0,regular
280167618,building,yes,regular
280167618,bin,4437539,nycdoitt
280167667,height,3.3,regular
280167667,building,yes,regular
280167667,bin,4474265,nycdoitt
280167695,height,3.3,regular
280167695,building,yes,regular
280167695,bin,4000000,nycdoitt
280169083,height,9.5,regular
280169083,building,yes,regular
280169083,street,Aubrey Avenue,addr
280169083,bin,4094767,nycdoitt
280169083,postcode,11385,addr
280169083,housenumber,89-14,addr
280170124,height,7.7,regular
280170124,building,yes,regular
280170124,street,68th Road,addr
280170124,bin,4092250,nycdoitt
280170124,postcode,11379,addr
280170124,housenumber,79-22,addr
280170328,height,7.6,regular
280170328,building,yes,regular
280170328,street,Doran Avenue,addr
280170328,bin,4092514,nycdoitt
280170328,postcode,11385,addr
280170328,housenumber,83-22,addr
280170331,height,7.8,regular
280170331,building,yes,regular
280170331,street,Doran Avenue,addr
280170331,bin,4092516,nycdoitt
280170331,postcode,11385,addr
280170331,housenumber,83-26,addr
280170527,height,6.2,regular
280170527,building,yes,regular
280170527,bin,4571607,nycdoitt
280170848,height,8.7,regular
280170848,building,yes,regular
280170848,street,79th Place,addr
280170848,bin,4071015,nycdoitt
280170848,postcode,11379,addr
280170848,housenumber,65-12,addr
280170897,height,6.4,regular
280170897,building,yes,regular
280170897,street,79th Street,addr
280170897,bin,4070934,nycdoitt
280170897,postcode,11379,addr
280170897,housenumber,65-24,addr
280171214,height,7.5,regular
280171214,building,yes,regular
280171214,street,67th Drive,addr
280171214,bin,4091573,nycdoitt
280171214,postcode,11379,addr
280171214,housenumber,78-31,addr
280171524,height,4.4,regular
280171524,building,yes,regular
280171524,bin,4475879,nycdoitt
280251539,height,5.2,regular
280251539,building,yes,regular
280251539,street,84th Place,addr
280251539,bin,4070081,nycdoitt
280251539,postcode,11379,addr
280251539,housenumber,64-26,addr
280251839,height,9.2,regular
280251839,building,yes,regular
280251839,street,Penelope Avenue,addr
280251839,bin,4070112,nycdoitt
280251839,postcode,11379,addr
280251839,housenumber,84-38,addr
280252059,height,3.5,regular
280252059,building,yes,regular
280252059,bin,4475249,nycdoitt
280252226,height,3.0,regular
280252226,building,yes,regular
280252226,bin,4475737,nycdoitt
280255192,height,7.2,regular
280255192,building,yes,regular
280255192,street,83rd Street,addr
280255192,bin,4070229,nycdoitt
280255192,postcode,11379,addr
280255192,housenumber,64-91,addr
280255289,height,6.7,regular
280255289,building,yes,regular
280255289,street,64th Road,addr
280255289,bin,4069895,nycdoitt
280255289,postcode,11379,addr
280255289,housenumber,80-25,addr
280255293,height,6.5,regular
280255293,building,yes,regular
280255293,street,Cowles Court,addr
280255293,bin,4069890,nycdoitt
280255293,postcode,11379,addr
280255293,housenumber,80-26,addr
280255610,height,2.6,regular
280255610,building,yes,regular
280255610,bin,4475582,nycdoitt
280255929,height,3.1,regular
280255929,building,yes,regular
280255929,bin,4547461,nycdoitt
280256045,height,3.7,regular
280256045,building,yes,regular
280256045,bin,4475323,nycdoitt
280258259,height,3.4,regular
280258259,building,yes,regular
280258259,bin,4000000,nycdoitt
280259370,height,7.9,regular
280259370,building,yes,regular
280259370,street,77th Street,addr
280259370,bin,4067135,nycdoitt
280259370,postcode,11379,addr
280259370,housenumber,61-46,addr
280260353,height,10.3,regular
280260353,building,yes,regular
280260353,street,86th Street,addr
280260353,bin,4065505,nycdoitt
280260353,postcode,11379,addr
280260353,housenumber,58-15,addr
280260824,height,10.1,regular
280260824,building,yes,regular
280260824,street,60th Road,addr
280260824,bin,4065984,nycdoitt
280260824,postcode,11379,addr
280260824,housenumber,84-36,addr
280260830,height,7.0,regular
280260830,building,yes,regular
280260830,street,Eliot Avenue,addr
280260830,bin,4066002,nycdoitt
280260830,postcode,11379,addr
280260830,housenumber,84-37,addr
280261584,height,5.0,regular
280261584,building,yes,regular
280261584,street,81st Street,addr
280261584,bin,4066631,nycdoitt
280261584,postcode,11379,addr
280261584,housenumber,58-47,addr
280261606,height,6.1,regular
280261606,building,yes,regular
280261606,street,80th Street,addr
280261606,bin,4066679,nycdoitt
280261606,postcode,11379,addr
280261606,housenumber,58-53B,addr
280261803,height,5.1,regular
280261803,building,yes,regular
280261803,street,60th Avenue,addr
280261803,bin,4066453,nycdoitt
280261803,postcode,11379,addr
280261803,housenumber,83-20,addr
280261894,height,2.9,regular
280261894,building,yes,regular
280261894,bin,4475103,nycdoitt
280262135,height,4.2,regular
280262135,building,yes,regular
280262135,street,78th Street,addr
280262135,bin,4063096,nycdoitt
280262135,postcode,11379,addr
280262135,housenumber,57-52,addr
280262195,height,5.2,regular
280262195,building,yes,regular
280262195,street,77th Place,addr
280262195,bin,4063351,nycdoitt
280262195,postcode,11379,addr
280262195,housenumber,58-08,addr
280262221,height,7.0,regular
280262221,building,yes,regular
280262221,street,69th Lane,addr
280262221,bin,4062679,nycdoitt
280262221,postcode,11378,addr
280262221,housenumber,58-18,addr
280262286,height,10.0,regular
280262286,building,yes,regular
280262286,street,75th Street,addr
280262286,bin,4063314,nycdoitt
280262286,postcode,11379,addr
280262286,housenumber,58-48,addr
280262407,height,9.0,regular
280262407,building,yes,regular
280262407,street,71st Street,addr
280262407,bin,4063818,nycdoitt
280262407,postcode,11378,addr
280262407,housenumber,59-53,addr
280262480,height,8.0,regular
280262480,building,yes,regular
280262480,street,60th Avenue,addr
280262480,bin,4063815,nycdoitt
280262480,postcode,11378,addr
280262480,housenumber,71-01,addr
280262542,height,7.6,regular
280262542,building,yes,regular
280262542,street,58th Avenue,addr
280262542,bin,4063000,nycdoitt
280262542,postcode,11378,addr
280262542,housenumber,71-47,addr
280262605,height,7.5,regular
280262605,building,yes,regular
280262605,street,58th Avenue,addr
280262605,bin,4063201,nycdoitt
280262605,postcode,11378,addr
280262605,housenumber,73-06,addr
280262610,height,10.4,regular
280262610,building,yes,regular
280262610,street,58th Avenue,addr
280262610,bin,4534031,nycdoitt
280262610,postcode,11378,addr
280262610,housenumber,73-11,addr
280262624,height,8.6,regular
280262624,building,yes,regular
280262624,street,58th Avenue,addr
280262624,bin,4063054,nycdoitt
280262624,postcode,11379,addr
280262624,housenumber,74-03,addr
280264171,height,8.2,regular
280264171,building,yes,regular
280264171,street,56th Avenue,addr
280264171,bin,4060484,nycdoitt
280264171,postcode,11378,addr
280264171,housenumber,61-33,addr
280264591,height,9.0,regular
280264591,building,yes,regular
280264591,bin,4060457,nycdoitt
280276417,height,7.4,regular
280276417,building,yes,regular
280276417,street,55th Avenue,addr
280276417,bin,4054508,nycdoitt
280276417,postcode,11378,addr
280276417,housenumber,63-27,addr
280277979,height,7.5,regular
280277979,building,yes,regular
280277979,street,56th Avenue,addr
280277979,bin,4059966,nycdoitt
280277979,postcode,11378,addr
280277979,housenumber,59-36,addr
280278382,height,4.4,regular
280278382,building,yes,regular
280278382,street,59th Avenue,addr
280278382,bin,4433079,nycdoitt
280278382,postcode,11378,addr
280278382,housenumber,64-35,addr
280278385,height,4.3,regular
280278385,building,yes,regular
280278385,street,59th Avenue,addr
280278385,bin,4433077,nycdoitt
280278385,postcode,11378,addr
280278385,housenumber,64-37,addr
280281112,height,7.0,regular
280281112,building,yes,regular
280281112,street,69th Place,addr
280281112,bin,4062618,nycdoitt
280281112,postcode,11378,addr
280281112,housenumber,57-27,addr
280281273,height,9.9,regular
280281273,building,yes,regular
280281273,street,57th Drive,addr
280281273,bin,4062791,nycdoitt
280281273,postcode,11378,addr
280281273,housenumber,70-09,addr
280281405,height,10.7,regular
280281405,building,yes,regular
280281405,street,53rd Road,addr
280281405,bin,4058052,nycdoitt
280281405,postcode,11378,addr
280281405,housenumber,73-20,addr
280281544,height,4.2,regular
280281544,building,yes,regular
280281544,bin,4474644,nycdoitt
280281720,height,5.8,regular
280281720,building,yes,regular
280281720,bin,4062991,nycdoitt
280283813,height,9.9,regular
280283813,building,yes,regular
280283813,street,56th Avenue,addr
280283813,bin,4065778,nycdoitt
280283813,postcode,11373,addr
280283813,housenumber,84-33,addr
280283902,height,3.9,regular
280283902,building,yes,regular
280283902,bin,4475058,nycdoitt
280284610,height,3.8,regular
280284610,building,yes,regular
280284610,street,Van Horn Street,addr
280284610,bin,4000000,nycdoitt
280284610,postcode,11373,addr
280284610,housenumber,56-14,addr
280284644,height,7.5,regular
280284644,building,yes,regular
280284644,street,Seabury Street,addr
280284644,bin,4065228,nycdoitt
280284644,postcode,11373,addr
280284644,housenumber,58-14,addr
280289763,height,8.1,regular
280289763,building,yes,regular
280289763,street,Van Horn Street,addr
280289763,bin,4065269,nycdoitt
280289763,postcode,11373,addr
280289763,housenumber,51-10,addr
280289804,height,7.7,regular
280289804,building,yes,regular
280289804,street,Haspel Street,addr
280289804,bin,4065637,nycdoitt
280289804,postcode,11373,addr
280289804,housenumber,53-12,addr
280291037,height,8.3,regular
280291037,building,yes,regular
280291037,street,52nd Court,addr
280291037,bin,4057949,nycdoitt
280291037,postcode,11378,addr
280291037,housenumber,73-17,addr
280291151,height,7.9,regular
280291151,building,yes,regular
280291151,street,52nd Road,addr
280291151,bin,4057866,nycdoitt
280291151,postcode,11378,addr
280291151,housenumber,73-30,addr
280291268,height,5.1,regular
280291268,building,yes,regular
280291268,street,52nd Court,addr
280291268,bin,4057934,nycdoitt
280291268,postcode,11378,addr
280291268,housenumber,73-49,addr
280291316,height,3.6,regular
280291316,building,yes,regular
280291316,bin,4544099,nycdoitt
280291417,height,10.5,regular
280291417,building,yes,regular
280291417,bin,4057802,nycdoitt
280291974,height,7.3,regular
280291974,building,yes,regular
280291974,street,68th Street,addr
280291974,bin,4055734,nycdoitt
280291974,postcode,11378,addr
280291974,housenumber,53-15,addr
280291990,height,7.2,regular
280291990,building,yes,regular
280291990,street,69th Street,addr
280291990,bin,4058370,nycdoitt
280291990,postcode,11378,addr
280291990,housenumber,53-23,addr
280292224,height,4.8,regular
280292224,building,yes,regular
280292224,street,52nd Drive,addr
280292224,bin,4055785,nycdoitt
280292224,postcode,11378,addr
280292224,housenumber,68-18,addr
280292268,height,8.6,regular
280292268,building,yes,regular
280292268,street,53rd Road,addr
280292268,bin,4058393,nycdoitt
280292268,postcode,11378,addr
280292268,housenumber,69-25,addr
280292308,height,8.4,regular
280292308,building,yes,regular
280292308,street,53rd Avenue,addr
280292308,bin,4058408,nycdoitt
280292308,postcode,11378,addr
280292308,housenumber,70-20,addr
280293283,height,8.6,regular
280293283,building,yes,regular
280293283,street,72nd Street,addr
280293283,bin,4057568,nycdoitt
280293283,postcode,11378,addr
280293283,housenumber,52-44,addr
280293316,height,7.2,regular
280293316,building,yes,regular
280293316,street,71st Street,addr
280293316,bin,4057538,nycdoitt
280293316,postcode,11378,addr
280293316,housenumber,52-55,addr
280293583,height,7.6,regular
280293583,building,yes,regular
280293583,street,52nd Avenue,addr
280293583,bin,4056642,nycdoitt
280293583,postcode,11377,addr
280293583,housenumber,70-05,addr
280294781,height,8.5,regular
280294781,building,yes,regular
280294781,street,62nd Street,addr
280294781,bin,4054573,nycdoitt
280294781,postcode,11378,addr
280294781,housenumber,53-08,addr
280295186,height,8.1,regular
280295186,building,yes,regular
280295186,street,62nd Street,addr
280295186,bin,4054813,nycdoitt
280295186,postcode,11378,addr
280295186,housenumber,52-08,addr
280295453,height,3.1,regular
280295453,building,yes,regular
280295453,bin,4000000,nycdoitt
280296767,height,7.3,regular
280296767,building,yes,regular
280296767,street,61st Street,addr
280296767,bin,4053920,nycdoitt
280296767,postcode,11377,addr
280296767,housenumber,50-06,addr
280297049,height,7.1,regular
280297049,building,yes,regular
280297049,street,63rd Street,addr
280297049,bin,4053940,nycdoitt
280297049,postcode,11377,addr
280297049,housenumber,50-38,addr
280299462,height,5.2,regular
280299462,building,yes,regular
280299462,street,54th Avenue,addr
280299462,bin,4058904,nycdoitt
280299462,postcode,11378,addr
280299462,housenumber,48-22,addr
280300041,height,8.7,regular
280300041,building,yes,regular
280300041,street,47th Street,addr
280300041,bin,4053419,nycdoitt
280300041,postcode,11377,addr
280300041,housenumber,51-24,addr
280301350,height,9.5,regular
280301350,building,yes,regular
280301350,street,58th Lane,addr
280301350,bin,4053734,nycdoitt
280301350,postcode,11377,addr
280301350,housenumber,48-15,addr
280301400,height,8.6,regular
280301400,building,yes,regular
280301400,street,58th Lane,addr
280301400,bin,4053726,nycdoitt
280301400,postcode,11377,addr
280301400,housenumber,48-33,addr
280301955,height,7.3,regular
280301955,building,yes,regular
280301955,street,67th Street,addr
280301955,bin,4056031,nycdoitt
280301955,postcode,11377,addr
280301955,housenumber,48-12,addr
280302102,height,7.5,regular
280302102,building,yes,regular
280302102,street,67th Street,addr
280302102,bin,4055986,nycdoitt
280302102,postcode,11377,addr
280302102,housenumber,50-10,addr
280302118,height,8.7,regular
280302118,building,yes,regular
280302118,street,66th Street,addr
280302118,bin,4055976,nycdoitt
280302118,postcode,11377,addr
280302118,housenumber,50-15,addr
280306966,height,5.2,regular
280306966,building,yes,regular
280306966,street,Ireland Street,addr
280306966,bin,4056989,nycdoitt
280306966,postcode,11373,addr
280306966,housenumber,51-25,addr
280307031,height,4.9,regular
280307031,building,yes,regular
280307031,street,Gorsline Street,addr
280307031,bin,4057094,nycdoitt
280307031,postcode,11373,addr
280307031,housenumber,51-51,addr
280307091,height,4.4,regular
280307091,building,yes,regular
280307091,street,Kneeland Avenue,addr
280307091,bin,4056784,nycdoitt
280307091,postcode,11373,addr
280307091,housenumber,76-04,addr
280307583,height,5.0,regular
280307583,building,yes,regular
280307583,street,Calamus Avenue,addr
280307583,bin,4056745,nycdoitt
280307583,postcode,11377,addr
280307583,housenumber,72-57,addr
280315998,height,3.4,regular
280315998,building,yes,regular
280315998,bin,4520932,nycdoitt
280316005,height,6.9,regular
280316005,building,yes,regular
280316005,bin,4437403,nycdoitt
280316952,height,7.9,regular
280316952,building,yes,regular
280316952,street,47th Avenue,addr
280316952,bin,4056295,nycdoitt
280316952,postcode,11377,addr
280316952,housenumber,67-32,addr
280316978,height,3.4,regular
280316978,building,yes,regular
280316978,bin,4473863,nycdoitt
280317404,height,4.5,regular
280317404,building,yes,regular
280317404,bin,4473876,nycdoitt
280321567,height,9.7,regular
280321567,building,yes,regular
280321567,street,69th Street,addr
280321567,bin,4031929,nycdoitt
280321567,postcode,11377,addr
280321567,housenumber,43-11,addr
280321852,height,4.9,regular
280321852,building,yes,regular
280321852,bin,4544624,nycdoitt
280325807,height,4.1,regular
280325807,building,yes,regular
280325807,bin,4470019,nycdoitt
280326406,height,16.4,regular
280326406,building,yes,regular
280326406,street,68th Street,addr
280326406,bin,4030486,nycdoitt
280326406,postcode,11377,addr
280326406,housenumber,41-14,addr
280333202,height,7.4,regular
280333202,building,yes,regular
280333202,street,Woodside Avenue,addr
280333202,bin,4030562,nycdoitt
280333202,postcode,11377,addr
280333202,housenumber,69-13,addr
280336929,height,3.6,regular
280336929,building,yes,regular
280336929,bin,4000000,nycdoitt
280340059,height,10.1,regular
280340059,building,yes,regular
280340059,street,56th Street,addr
280340059,bin,4031069,nycdoitt
280340059,postcode,11377,addr
280340059,housenumber,41-15,addr
280340232,height,11.0,regular
280340232,building,yes,regular
280340232,street,55th Street,addr
280340232,bin,4031004,nycdoitt
280340232,postcode,11377,addr
280340232,housenumber,41-53,addr
280345549,height,8.6,regular
280345549,building,yes,regular
280345549,street,50th Street,addr
280345549,bin,4052855,nycdoitt
280345549,postcode,11377,addr
280345549,housenumber,45-46,addr
280345828,height,7.5,regular
280345828,building,yes,regular
280345828,street,46th Street,addr
280345828,bin,4053255,nycdoitt
280345828,postcode,11377,addr
280345828,housenumber,50-61,addr
280346619,height,9.0,regular
280346619,building,yes,regular
280346619,street,41st Street,addr
280346619,bin,4002220,nycdoitt
280346619,postcode,11104,addr
280346619,housenumber,50-29,addr
280346696,height,9.3,regular
280346696,building,yes,regular
280346696,street,43rd Street,addr
280346696,bin,4002186,nycdoitt
280346696,postcode,11377,addr
280346696,housenumber,50-40,addr
280346879,height,3.3,regular
280346879,building,yes,regular
280346879,bin,4541735,nycdoitt
280346904,height,3.7,regular
280346904,building,yes,regular
280346904,bin,4550710,nycdoitt
280347302,height,12.2,regular
280347302,building,yes,regular
280347302,street,46th Street,addr
280347302,bin,4053038,nycdoitt
280347302,postcode,11377,addr
280347302,housenumber,48-46,addr
280348264,height,6.9,regular
280348264,building,yes,regular
280348264,street,47th Avenue,addr
280348264,bin,4052904,nycdoitt
280348264,postcode,11377,addr
280348264,housenumber,47-10,addr
280349434,height,12.6,regular
280349434,building,yes,regular
280349434,street,37th Street,addr
280349434,bin,4436686,nycdoitt
280349434,postcode,11101,addr
280349434,housenumber,48-29,addr
280352218,height,8.9,regular
280352218,building,yes,regular
280352218,street,47th Avenue,addr
280352218,bin,4003227,nycdoitt
280352218,postcode,11101,addr
280352218,housenumber,38-12,addr
280352467,height,8.1,regular
280352467,building,yes,regular
280352467,street,38th Street,addr
280352467,bin,4003209,nycdoitt
280352467,postcode,11101,addr
280352467,housenumber,47-35,addr
280355733,height,14.9,regular
280355733,building,yes,regular
280355733,street,42nd Street,addr
280355733,bin,4002010,nycdoitt
280355733,postcode,11104,addr
280355733,housenumber,45-29,addr
280364447,height,10.5,regular
280364447,building,yes,regular
280364447,street,47th Street,addr
280364447,bin,4001228,nycdoitt
280364447,postcode,11104,addr
280364447,housenumber,41-23,addr
280365461,height,18.8,regular
280365461,building,yes,regular
280365461,street,44th Street,addr
280365461,bin,4001932,nycdoitt
280365461,postcode,11104,addr
280365461,housenumber,43-10,addr
280369996,height,7.3,regular
280369996,building,yes,regular
280369996,street,39th Place,addr
280369996,bin,4002450,nycdoitt
280369996,postcode,11104,addr
280369996,housenumber,41-22,addr
280371185,height,10.3,regular
280371185,building,yes,regular
280371185,street,49th Street,addr
280371185,bin,4001152,nycdoitt
280371185,postcode,11377,addr
280371185,housenumber,41-27,addr
280379797,height,9.8,regular
280379797,building,yes,regular
280379797,street,57th Street,addr
280379797,bin,4531785,nycdoitt
280379797,postcode,11377,addr
280379797,housenumber,34-28,addr
280380495,height,11.5,regular
280380495,building,yes,regular
280380495,street,38th Avenue,addr
280380495,bin,4431277,nycdoitt
280380495,postcode,11377,addr
280380495,housenumber,57-11A,addr
280380581,height,7.9,regular
280380581,building,yes,regular
280380581,bin,4437099,nycdoitt
280386116,height,7.5,regular
280386116,building,yes,regular
280386116,street,64th Street,addr
280386116,bin,4027964,nycdoitt
280386116,postcode,11377,addr
280386116,housenumber,37-10,addr
280395379,height,7.4,regular
280395379,building,yes,regular
280395379,street,63rd Street,addr
280395379,bin,4027511,nycdoitt
280395379,postcode,11377,addr
280395379,housenumber,35-41,addr
280395525,height,10.1,regular
280395525,building,yes,regular
280395525,street,69th Street,addr
280395525,bin,4462810,nycdoitt
280395525,postcode,11377,addr
280395525,housenumber,37-39,addr
280395551,height,9.2,regular
280395551,building,yes,regular
280395551,street,37th Avenue,addr
280395551,bin,4027418,nycdoitt
280395551,postcode,11377,addr
280395551,housenumber,61-03,addr
280396038,height,3.1,regular
280396038,building,yes,regular
280396038,bin,4000000,nycdoitt
280398522,height,3.2,regular
280398522,building,yes,regular
280398522,bin,4544901,nycdoitt
280401714,height,8.3,regular
280401714,building,yes,regular
280401714,street,58th Street,addr
280401714,bin,4026996,nycdoitt
280401714,postcode,11377,addr
280401714,housenumber,33-34,addr
280468889,height,3.3,regular
280468889,building,yes,regular
280468889,bin,4000000,nycdoitt
280470225,height,10.2,regular
280470225,building,yes,regular
280470225,street,Alstyne Avenue,addr
280470225,bin,4462778,nycdoitt
280470225,postcode,11368,addr
280470225,housenumber,104-30,addr
280491377,height,10.2,regular
280491377,building,yes,regular
280491377,street,99th Street,addr
280491377,bin,4533502,nycdoitt
280491377,postcode,11368,addr
280491377,housenumber,47-21,addr
280494188,height,9.6,regular
280494188,building,yes,regular
280494188,street,90th Street,addr
280494188,bin,4045949,nycdoitt
280494188,postcode,11373,addr
280494188,housenumber,54-09,addr
280496612,height,8.8,regular
280496612,building,yes,regular
